None,ticker,date,adj_close
1441,TSLA,2014-04-14,198.09
1442,TSLA,2014-04-11,203.78
1443,TSLA,2014-04-10,204.19
1444,TSLA,2014-04-09,216.93
1445,TSLA,2014-04-08,215.46
1446,TSLA,2014-04-07,207.52
1447,TSLA,2014-04-04,212.225
1448,TSLA,2014-04-03,225.4
1449,TSLA,2014-04-02,230.29
1450,TSLA,2014-04-01,216.97
1451,TSLA,2014-03-31,208.45
1452,TSLA,2014-03-28,212.37
1453,TSLA,2014-03-27,207.32
1454,TSLA,2014-03-26,212.96
1455,TSLA,2014-03-25,220.44
1456,TSLA,2014-03-24,220.17
1457,TSLA,2014-03-21,228.89
1458,TSLA,2014-03-20,234.91
1459,TSLA,2014-03-19,235.84
1460,TSLA,2014-03-18,240.04
1461,TSLA,2014-03-17,233.98
1462,TSLA,2014-03-14,230.97
1463,TSLA,2014-03-13,237.79
1464,TSLA,2014-03-12,241.49
1465,TSLA,2014-03-11,234.41
1466,TSLA,2014-03-10,238.84
1467,TSLA,2014-03-07,246.21
1468,TSLA,2014-03-06,252.94
1469,TSLA,2014-03-05,252.66
1470,TSLA,2014-03-04,254.84
1471,TSLA,2014-03-03,250.56
1472,TSLA,2014-02-28,244.81
1473,TSLA,2014-02-27,252.54
1474,TSLA,2014-02-26,253.0
1475,TSLA,2014-02-25,248.0
1476,TSLA,2014-02-24,217.65
1477,TSLA,2014-02-21,209.6
1478,TSLA,2014-02-20,209.97
1479,TSLA,2014-02-19,193.64
1480,TSLA,2014-02-18,203.7
1481,TSLA,2014-02-14,198.23
1482,TSLA,2014-02-13,199.63
1483,TSLA,2014-02-12,195.32
1484,TSLA,2014-02-11,196.62
1485,TSLA,2014-02-10,196.56
1486,TSLA,2014-02-07,186.53
1487,TSLA,2014-02-06,178.38
1488,TSLA,2014-02-05,174.42
1489,TSLA,2014-02-04,178.73
1490,TSLA,2014-02-03,177.11
1491,TSLA,2014-01-31,181.41
1492,TSLA,2014-01-30,182.84
1493,TSLA,2014-01-29,175.23
1494,TSLA,2014-01-28,178.38
1495,TSLA,2014-01-27,169.62
1496,TSLA,2014-01-24,174.6
1497,TSLA,2014-01-23,181.5
1498,TSLA,2014-01-22,178.56
1499,TSLA,2014-01-21,176.68
1500,TSLA,2014-01-17,170.01
1501,TSLA,2014-01-16,170.97
1502,TSLA,2014-01-15,164.13
1503,TSLA,2014-01-14,161.27
1504,TSLA,2014-01-13,139.34
1505,TSLA,2014-01-10,145.7199
1506,TSLA,2014-01-09,147.53
1507,TSLA,2014-01-08,151.28
1508,TSLA,2014-01-07,149.36
1509,TSLA,2014-01-06,147.0
1510,TSLA,2014-01-03,149.56
1511,TSLA,2014-01-02,150.1
1512,GE,2016-12-30,30.782800964026
1513,GE,2016-12-29,30.889956283838
1514,GE,2016-12-28,30.880214891127
1515,GE,2016-12-27,31.07504274533
1516,GE,2016-12-23,31.05555995991
1517,GE,2016-12-22,30.997111603649
1518,GE,2016-12-21,31.064790886626
1519,GE,2016-12-20,31.180812514588
1520,GE,2016-12-19,30.861753037694
1521,GE,2016-12-16,30.697389064749
1522,GE,2016-12-15,30.223634083907
1523,GE,2016-12-14,30.45567733983
1524,GE,2016-12-13,30.687720595752
1525,GE,2016-12-12,30.803742223714
1526,GE,2016-12-09,30.726394471739
1527,GE,2016-12-08,30.48468274682
1528,GE,2016-12-07,30.552362029798
1529,GE,2016-12-06,30.136617862936
1530,GE,2016-12-05,30.078607048956
1531,GE,2016-12-02,30.300981835882
1532,GE,2016-12-01,30.349324180865
1533,GE,2016-11-30,29.740210634069
1534,GE,2016-11-29,30.020596234975
1535,GE,2016-11-28,30.213965614911
1536,GE,2016-11-25,30.397666525849
1537,GE,2016-11-23,30.300981835882
1538,GE,2016-11-22,30.146286331933
1539,GE,2016-11-21,29.846563793033
1540,GE,2016-11-18,29.653194413098
1541,GE,2016-11-17,29.769216041059
1542,GE,2016-11-16,29.720873696075
1543,GE,2016-11-15,29.730542165072
1544,GE,2016-11-14,29.498498909149
1545,GE,2016-11-11,29.691868289085
1546,GE,2016-11-10,29.401814219182
1547,GE,2016-11-09,28.647673637434
1548,GE,2016-11-08,28.444635788501
1549,GE,2016-11-07,28.338282629537
1550,GE,2016-11-04,27.497125826818
1551,GE,2016-11-03,27.342430322869
1552,GE,2016-11-02,27.545468171802
1553,GE,2016-11-01,27.922538462676
1554,GE,2016-10-31,28.135244780605
1555,GE,2016-10-28,28.251266408566
1556,GE,2016-10-27,27.680826737756
1557,GE,2016-10-26,27.912869993679
1558,GE,2016-10-25,27.70016367575
1559,GE,2016-10-24,27.961212338663
1560,GE,2016-10-21,28.019223152643
1561,GE,2016-10-20,28.106239373614
1562,GE,2016-10-19,28.096570904618
1563,GE,2016-10-18,28.019223152643
1564,GE,2016-10-17,27.893533055685
1565,GE,2016-10-14,27.932206931673
1566,GE,2016-10-13,27.816185303711
1567,GE,2016-10-12,27.941875400669
1568,GE,2016-10-11,27.961212338663
1569,GE,2016-10-10,27.903201524682
1570,GE,2016-10-07,28.115907842611
1571,GE,2016-10-06,28.29960875355
1572,GE,2016-10-05,28.521983540476
1573,GE,2016-10-04,28.521983540476
1574,GE,2016-10-03,28.65734210643
1575,GE,2016-09-30,28.638005168437
1576,GE,2016-09-29,28.550988947466
1577,GE,2016-09-28,28.908722300346
1578,GE,2016-09-27,28.889385362353
1579,GE,2016-09-26,28.560657416463
1580,GE,2016-09-23,28.89905383135
1581,GE,2016-09-22,29.044080866301
1582,GE,2016-09-21,28.860379955363
1583,GE,2016-09-20,28.686347513421
1584,GE,2016-09-19,28.454304257498
1585,GE,2016-09-16,28.696015982417
1586,GE,2016-09-15,28.763695265395
1587,GE,2016-09-14,28.495055016085
1588,GE,2016-09-13,28.638969435358
1589,GE,2016-09-12,29.253004290924
1590,GE,2016-09-09,28.888421095432
1591,GE,2016-09-08,29.780690494925
1592,GE,2016-09-07,29.799879084162
1593,GE,2016-09-06,29.790284789543
1594,GE,2016-09-02,30.02054786038
1595,GE,2016-09-01,29.934199208817
1596,GE,2016-08-31,29.972576387289
1597,GE,2016-08-30,30.097302217326
1598,GE,2016-08-29,30.087707922708
1599,GE,2016-08-26,29.962982092671
1600,GE,2016-08-25,29.943793503435
1601,GE,2016-08-24,29.953387798053
1602,GE,2016-08-23,29.962982092671
1603,GE,2016-08-22,30.049330744235
1604,GE,2016-08-19,29.982170681908
1605,GE,2016-08-18,30.154867985035
1606,GE,2016-08-17,30.02054786038
1607,GE,2016-08-16,29.924604914198
1608,GE,2016-08-15,29.972576387289
1609,GE,2016-08-12,29.972576387289
1610,GE,2016-08-11,30.02054786038
1611,GE,2016-08-10,30.001359271144
1612,GE,2016-08-09,30.030142154999
1613,GE,2016-08-08,30.001359271144
1614,GE,2016-08-05,30.010953565762
1615,GE,2016-08-04,29.905416324962
1616,GE,2016-08-03,29.867039146489
1617,GE,2016-08-02,29.790284789543
1618,GE,2016-08-01,29.886227735725
1619,GE,2016-07-29,29.876633441107
1620,GE,2016-07-28,29.982170681908
1621,GE,2016-07-27,30.010953565762
1622,GE,2016-07-26,30.193245163508
1623,GE,2016-07-25,30.356348172018
1624,GE,2016-07-22,30.759308545983
1625,GE,2016-07-21,31.267806160748
1626,GE,2016-07-20,31.450097758494
1627,GE,2016-07-19,31.594012177767
1628,GE,2016-07-18,31.574823588531
1629,GE,2016-07-15,31.546040704676
1630,GE,2016-07-14,31.306183339221
1631,GE,2016-07-13,31.047137384529
1632,GE,2016-07-12,30.951194438347
1633,GE,2016-07-11,30.903222965256
1634,GE,2016-07-08,30.893628670638
1635,GE,2016-07-07,30.529045475146
1636,GE,2016-07-06,30.4522911182
1637,GE,2016-07-05,30.174056574272
1638,GE,2016-07-01,30.212433752745
1639,GE,2016-06-30,30.202839458126
1640,GE,2016-06-29,29.310570058633
1641,GE,2016-06-28,28.725318086922
1642,GE,2016-06-27,28.130471820593
1643,GE,2016-06-24,28.610186551503
1644,GE,2016-06-23,29.924604914198
1645,GE,2016-06-22,29.531238834852
1646,GE,2016-06-21,29.684747548743
1647,GE,2016-06-20,29.579210307943
1648,GE,2016-06-17,29.358541531724
1649,GE,2016-06-16,29.396918710197
1650,GE,2016-06-15,29.130279991737
1651,GE,2016-06-14,28.987437821133
1652,GE,2016-06-13,28.406546327346
1653,GE,2016-06-10,28.606525366191
1654,GE,2016-06-09,28.796981593662
1655,GE,2016-06-08,28.863641273277
1656,GE,2016-06-07,28.701753479926
1657,GE,2016-06-06,28.682707857179
1658,GE,2016-06-03,28.511297252455
1659,GE,2016-06-02,28.616048177564
1660,GE,2016-06-01,28.673185045806
1661,GE,2016-05-31,28.787458782289
1662,GE,2016-05-27,28.682707857179
1663,GE,2016-05-26,28.587479743444
1664,GE,2016-05-25,28.654139423059
1665,GE,2016-05-24,28.425591950093
1666,GE,2016-05-23,28.082770740645
1667,GE,2016-05-20,28.14943042026
1668,GE,2016-05-19,27.958974192788
1669,GE,2016-05-18,28.197044477127
1670,GE,2016-05-17,28.292272590863
1671,GE,2016-05-16,28.530342875202
1672,GE,2016-05-13,28.225612911248
1673,GE,2016-05-12,28.654139423059
1674,GE,2016-05-11,28.892209707398
1675,GE,2016-05-10,29.025529066628
1676,GE,2016-05-09,28.44463757284
1677,GE,2016-05-06,28.682707857179
1678,GE,2016-05-05,28.463683195587
1679,GE,2016-05-04,28.635093800312
1680,GE,2016-05-03,29.168371237231
1681,GE,2016-05-02,29.415964332944
1682,GE,2016-04-29,29.282644973714
1683,GE,2016-04-28,29.425487144317
1684,GE,2016-04-27,29.454055578438
1685,GE,2016-04-26,29.425487144317
1686,GE,2016-04-25,29.215985294099
1687,GE,2016-04-22,29.292167785088
1688,GE,2016-04-21,29.501669635306
1689,GE,2016-04-20,29.663557428657
1690,GE,2016-04-19,29.663557428657
1691,GE,2016-04-18,29.577852126294
1692,GE,2016-04-15,29.549283692174
1693,GE,2016-04-14,29.5397608808
1694,GE,2016-04-13,29.501669635306
1695,GE,2016-04-12,29.339781841955
1696,GE,2016-04-11,29.24455372822
1697,GE,2016-04-08,29.320736219208
1698,GE,2016-04-07,29.168371237231
1699,GE,2016-04-06,29.425487144317
1700,GE,2016-04-05,29.501669635306
1701,GE,2016-04-04,29.739739919645
1702,GE,2016-04-01,30.406336715795
1703,GE,2016-03-31,30.273017356565
1704,GE,2016-03-30,30.311108602059
1705,GE,2016-03-29,29.977810203984
1706,GE,2016-03-28,29.987333015358
1707,GE,2016-03-24,29.625466183162
1708,GE,2016-03-23,29.587374937668
1709,GE,2016-03-22,29.577852126294
1710,GE,2016-03-21,29.606420560415
1711,GE,2016-03-18,29.444532767065
1712,GE,2016-03-17,29.482624012559
1713,GE,2016-03-16,28.730321914047
1714,GE,2016-03-15,28.835072839156
1715,GE,2016-03-14,28.825550027783
1716,GE,2016-03-11,28.892209707398
1717,GE,2016-03-10,28.511297252455
1718,GE,2016-03-09,28.616048177564
1719,GE,2016-03-08,28.625570988938
1720,GE,2016-03-07,28.84459565053
1721,GE,2016-03-04,29.006483443881
1722,GE,2016-03-03,28.777935970915
1723,GE,2016-03-02,28.739844725421
1724,GE,2016-03-01,28.454160384214
1725,GE,2016-02-29,27.74947234257
1726,GE,2016-02-26,27.997065438283
1727,GE,2016-02-25,27.835177644932
1728,GE,2016-02-24,27.362754399091
1729,GE,2016-02-23,27.608414486928
1730,GE,2016-02-22,27.787935320348
1731,GE,2016-02-19,27.419445188592
1732,GE,2016-02-18,27.476135978093
1733,GE,2016-02-17,27.72179606593
1734,GE,2016-02-16,27.268269749923
1735,GE,2016-02-12,26.701361854914
1736,GE,2016-02-11,25.936036196653
1737,GE,2016-02-10,26.739155714582
1738,GE,2016-02-09,26.720258784748
1739,GE,2016-02-08,26.616325670663
1740,GE,2016-02-05,26.965918872585
1741,GE,2016-02-04,27.570620627261
1742,GE,2016-02-03,27.088748916504
1743,GE,2016-02-02,26.682464925081
1744,GE,2016-02-01,27.060403521753
1745,GE,2016-01-29,27.495032907927
1746,GE,2016-01-28,26.65411953033
1747,GE,2016-01-27,26.455701767077
1748,GE,2016-01-26,26.748604179498
1749,GE,2016-01-25,26.493495626745
1750,GE,2016-01-22,26.682464925081
1751,GE,2016-01-21,27.013161197169
1752,GE,2016-01-20,26.455701767077
1753,GE,2016-01-19,26.918676548001
1754,GE,2016-01-15,26.918676548001
1755,GE,2016-01-14,27.457239048259
1756,GE,2016-01-13,26.682464925081
1757,GE,2016-01-12,27.060403521753
1758,GE,2016-01-11,27.003712732252
1759,GE,2016-01-08,26.880882688334
1760,GE,2016-01-07,27.372202864008
1761,GE,2016-01-06,28.58160637336
1762,GE,2016-01-05,29.044581154284
1763,GE,2016-01-04,29.016235759534
1764,GE,2015-12-31,29.431968215873
1765,GE,2015-12-30,29.337483566705
1766,GE,2015-12-29,29.554798259792
1767,GE,2015-12-28,29.195756592953
1768,GE,2015-12-24,29.129617338535
1769,GE,2015-12-23,29.242998917537
1770,GE,2015-12-22,28.808369531364
1771,GE,2015-12-21,28.723333347112
1772,GE,2015-12-18,28.609951768111
1773,GE,2015-12-17,28.865060320865
1774,GE,2015-12-16,29.052617567914
1775,GE,2015-12-15,28.433678652652
1776,GE,2015-12-14,28.377411478537
1777,GE,2015-12-11,28.377411478537
1778,GE,2015-12-10,28.743148110283
1779,GE,2015-12-09,28.574346587938
1780,GE,2015-12-08,28.31176644207
1781,GE,2015-12-07,28.480567964414
1782,GE,2015-12-04,28.593102312643
1783,GE,2015-12-03,28.16172064443
1784,GE,2015-12-02,28.105453470316
1785,GE,2015-12-01,28.293010717365
1786,GE,2015-11-30,28.077319883258
1787,GE,2015-11-27,28.471190102061
1788,GE,2015-11-25,28.471190102061
1789,GE,2015-11-24,28.752525972635
1790,GE,2015-11-23,28.686880936168
1791,GE,2015-11-20,28.752525972635
1792,GE,2015-11-19,28.386789340889
1793,GE,2015-11-18,28.621235899701
1794,GE,2015-11-17,28.433678652652
1795,GE,2015-11-16,28.471190102061
1796,GE,2015-11-13,28.396167203242
1797,GE,2015-11-12,28.283632855012
1798,GE,2015-11-11,28.761903834988
1799,GE,2015-11-10,28.246121405602
1800,GE,2015-11-09,27.899140498562
1801,GE,2015-11-06,28.058564158553
1802,GE,2015-11-05,27.795984012684
1803,GE,2015-11-04,27.70220538916
1804,GE,2015-11-03,27.749094700922
1805,GE,2015-11-02,27.570915316226
1806,GE,2015-10-30,27.120777923308
1807,GE,2015-10-29,27.514648142111
1808,GE,2015-10-28,27.561537453873
1809,GE,2015-10-27,27.62718249034
1810,GE,2015-10-26,27.711583251512
1811,GE,2015-10-23,27.674071802103
1812,GE,2015-10-22,27.73971683857
1813,GE,2015-10-21,27.05513288684
1814,GE,2015-10-20,26.989487850373
1815,GE,2015-10-19,27.186422959775
1816,GE,2015-10-16,27.177045097422
1817,GE,2015-10-15,26.286148173939
1818,GE,2015-10-14,25.882900092783
1819,GE,2015-10-13,26.136102376299
1820,GE,2015-10-12,26.342415348054
1821,GE,2015-10-09,26.323659623349
1822,GE,2015-10-08,26.286148173939
1823,GE,2015-10-07,26.042323752775
1824,GE,2015-10-06,25.592186359857
1825,GE,2015-10-05,25.151426829291
1826,GE,2015-10-02,23.88541541171
1827,GE,2015-10-01,23.622835265841
1828,GE,2015-09-30,23.650968852898
1829,GE,2015-09-29,23.041407799988
1830,GE,2015-09-28,22.797583378825
1831,GE,2015-09-25,23.369632982324
1832,GE,2015-09-24,23.360255119972
1833,GE,2015-09-23,23.575945954079
1834,GE,2015-09-22,23.547812367021
1835,GE,2015-09-21,23.529056642316
1836,GE,2015-09-18,23.257098634095
1837,GE,2015-09-17,23.77288106348
1838,GE,2015-09-16,24.098155042066
1839,GE,2015-09-15,23.512661880612
1840,GE,2015-09-14,23.020104141611
1841,GE,2015-09-11,23.187387902026
1842,GE,2015-09-10,22.936462261403
1843,GE,2015-09-09,22.815646212214
1844,GE,2015-09-08,23.196681444271
1845,GE,2015-09-04,22.304501388723
1846,GE,2015-09-03,22.778472043233
1847,GE,2015-09-02,22.834233296705
1848,GE,2015-09-01,22.192978881779
1849,GE,2015-08-31,23.066571852837
1850,GE,2015-08-28,23.382552289178
1851,GE,2015-08-27,23.243149155498
1852,GE,2015-08-26,22.313794930968
1853,GE,2015-08-25,21.626072804816
1854,GE,2015-08-24,22.183685339534
1855,GE,2015-08-21,22.852820381195
1856,GE,2015-08-20,23.410432915913
1857,GE,2015-08-19,23.91228419716
1858,GE,2015-08-18,24.2282646335
1859,GE,2015-08-17,24.358374224934
1860,GE,2015-08-14,24.237558175745
1861,GE,2015-08-13,23.968045450631
1862,GE,2015-08-12,24.033100246349
1863,GE,2015-08-11,23.893697112669
1864,GE,2015-08-10,24.38625485167
1865,GE,2015-08-07,23.968045450631
1866,GE,2015-08-06,24.191090464519
1867,GE,2015-08-05,24.256145260236
1868,GE,2015-08-04,24.07027441533
1869,GE,2015-08-03,24.042393788594
1870,GE,2015-07-31,24.256145260236
1871,GE,2015-07-30,24.274732344726
1872,GE,2015-07-29,24.404841936161
1873,GE,2015-07-28,24.256145260236
1874,GE,2015-07-27,24.116742126556
1875,GE,2015-07-24,23.93087128165
1876,GE,2015-07-23,24.404841936161
1877,GE,2015-07-22,24.748702999237
1878,GE,2015-07-21,24.953160928633
1879,GE,2015-07-20,25.222673653747
1880,GE,2015-07-17,25.3156090762
1881,GE,2015-07-16,25.129738231294
1882,GE,2015-07-15,24.878812590671
1883,GE,2015-07-14,24.776583625973
1884,GE,2015-07-13,24.600006323312
1885,GE,2015-07-10,24.414135478406
1886,GE,2015-07-09,24.181796922273
1887,GE,2015-07-08,24.060980873084
1888,GE,2015-07-07,24.600006323312
1889,GE,2015-07-06,24.451309647387
1890,GE,2015-07-02,24.888106132916
1891,GE,2015-07-01,24.776583625973
1892,GE,2015-06-30,24.692941745765
1893,GE,2015-06-29,24.757996541482
1894,GE,2015-06-26,25.176205942521
1895,GE,2015-06-25,25.129738231294
1896,GE,2015-06-24,25.334196160691
1897,GE,2015-06-23,25.603708885804
1898,GE,2015-06-22,25.482892836616
1899,GE,2015-06-19,25.3156090762
1900,GE,2015-06-18,25.436425125389
1901,GE,2015-06-17,25.132293955412
1902,GE,2015-06-16,25.086213475112
1903,GE,2015-06-15,25.076997379052
1904,GE,2015-06-12,25.242887108131
1905,GE,2015-06-11,25.35348026085
1906,GE,2015-06-10,25.464073413569
1907,GE,2015-06-09,25.187590531771
1908,GE,2015-06-08,25.104645667232
1909,GE,2015-06-05,25.150726147531
1910,GE,2015-06-04,25.123077859352
1911,GE,2015-06-03,25.37191245297
1912,GE,2015-06-02,25.187590531771
1913,GE,2015-06-01,25.141510051471
1914,GE,2015-05-29,25.132293955412
1915,GE,2015-05-28,25.464073413569
1916,GE,2015-05-27,25.36269635691
1917,GE,2015-05-26,25.36269635691
1918,GE,2015-05-22,25.510153893868
1919,GE,2015-05-21,25.547018278108
1920,GE,2015-05-20,25.473289509629
1921,GE,2015-05-19,25.206022723891
1922,GE,2015-05-18,25.169158339651
1923,GE,2015-05-15,25.132293955412
1924,GE,2015-05-14,25.26131930025
1925,GE,2015-05-13,25.076997379052
1926,GE,2015-05-12,24.911107649973
1927,GE,2015-05-11,24.809730593314
1928,GE,2015-05-08,25.215238819951
1929,GE,2015-05-07,24.920323746033
1930,GE,2015-05-06,24.708353536655
1931,GE,2015-05-05,24.809730593314
1932,GE,2015-05-04,25.132293955412
1933,GE,2015-05-01,25.169158339651
1934,GE,2015-04-30,24.957188130273
1935,GE,2015-04-29,24.966404226333
1936,GE,2015-04-28,24.994052514513
1937,GE,2015-04-27,24.772866209075
1938,GE,2015-04-24,24.699137440595
1939,GE,2015-04-23,24.745217920895
1940,GE,2015-04-22,24.800514497254
1941,GE,2015-04-21,24.533247711517
1942,GE,2015-04-20,24.901891553913
1943,GE,2015-04-17,25.113861763292
1944,GE,2015-04-16,25.141510051471
1945,GE,2015-04-15,25.30739978055
1946,GE,2015-04-14,25.556234374168
1947,GE,2015-04-13,25.464073413569
1948,GE,2015-04-10,26.275089866842
1949,GE,2015-04-09,23.713015162183
1950,GE,2015-04-08,23.049456245869
1951,GE,2015-04-07,23.058672341929
1952,GE,2015-04-06,23.206129878888
1953,GE,2015-04-02,22.984943573449
1954,GE,2015-04-01,22.89278261285
1955,GE,2015-03-31,22.86513432467
1956,GE,2015-03-30,23.150833302528
1957,GE,2015-03-27,22.91121480497
1958,GE,2015-03-26,22.85591822861
1959,GE,2015-03-25,22.95729528527
1960,GE,2015-03-24,23.289074743427
1961,GE,2015-03-23,23.473396664625
1962,GE,2015-03-20,23.408883992206
1963,GE,2015-03-19,23.344371319786
1964,GE,2015-03-18,23.630070297644
1965,GE,2015-03-17,23.325939127667
1966,GE,2015-03-16,23.454964472505
1967,GE,2015-03-13,23.077104534049
1968,GE,2015-03-12,23.408883992206
1969,GE,2015-03-11,23.215345974947
1970,GE,2015-03-10,23.196913782828
1971,GE,2015-03-09,23.630070297644
1972,GE,2015-03-06,23.427316184326
1973,GE,2015-03-05,23.795960026723
1974,GE,2015-03-04,23.648502489764
1975,GE,2015-03-03,23.832824410962
1976,GE,2015-03-02,24.06322681246
1977,GE,2015-02-27,23.952633659741
1978,GE,2015-02-26,23.860472699142
1979,GE,2015-02-25,23.878904891262
1980,GE,2015-02-24,23.399667896146
1981,GE,2015-02-23,23.196913782828
1982,GE,2015-02-20,23.233778167067
1983,GE,2015-02-19,23.049456245869
1984,GE,2015-02-18,23.058588360071
1985,GE,2015-02-17,22.985531446455
1986,GE,2015-02-13,22.967267218051
1987,GE,2015-02-12,22.729832248799
1988,GE,2015-02-11,22.620246878374
1989,GE,2015-02-10,22.574586307364
1990,GE,2015-02-09,22.501529393748
1991,GE,2015-02-06,22.391944023324
1992,GE,2015-02-05,22.37367979492
1993,GE,2015-02-04,22.063187912052
1994,GE,2015-02-03,22.346283452314
1995,GE,2015-02-02,22.108848483062
1996,GE,2015-01-30,21.816620828598
1997,GE,2015-01-29,21.990130998436
1998,GE,2015-01-28,21.770960257588
1999,GE,2015-01-27,22.264094424496
2000,GE,2015-01-26,22.455868822738
2001,GE,2015-01-23,22.355415566516
2002,GE,2015-01-22,22.172773282476
2003,GE,2015-01-21,21.953602541628
2004,GE,2015-01-20,21.78009237179
2005,GE,2015-01-16,21.542657402537
2006,GE,2015-01-15,21.533525288335
2007,GE,2015-01-14,21.716167572376
2008,GE,2015-01-13,21.789224485992
2009,GE,2015-01-12,21.898809856416
2010,GE,2015-01-09,21.944470427426
2011,GE,2015-01-08,22.254962310294
2012,GE,2015-01-07,21.990130998436
2013,GE,2015-01-06,21.980998884234
2014,GE,2015-01-05,22.46500093694
2015,GE,2015-01-02,22.885078190233
2016,GE,2014-12-31,23.076852588475
2017,GE,2014-12-30,23.350816014535
2018,GE,2014-12-29,23.469533499161
2019,GE,2014-12-26,23.542590412777
2020,GE,2014-12-24,23.588250983787
2021,GE,2014-12-23,23.633911554797
2022,GE,2014-12-22,23.478665613363
2023,GE,2014-12-19,23.396476585545
2024,GE,2014-12-18,22.958135103849
2025,GE,2014-12-17,22.315633096607
2026,GE,2014-12-16,22.16179458783
2027,GE,2014-12-15,22.252287828287
2028,GE,2014-12-12,22.523767549657
2029,GE,2014-12-11,22.994332400031
2030,GE,2014-12-10,22.867641863392
2031,GE,2014-12-09,23.148170908808
2032,GE,2014-12-08,23.24771347331
2033,GE,2014-12-05,23.537291842771
2034,GE,2014-12-04,23.609686435137
2035,GE,2014-12-03,23.872116832461
2036,GE,2014-12-02,23.573489138954
2037,GE,2014-12-01,23.546341166817
2038,GE,2014-11-28,23.971659396963
2039,GE,2014-11-26,24.315533710698
2040,GE,2014-11-25,24.306484386653
2041,GE,2014-11-24,24.433174923292
2042,GE,2014-11-21,24.424125599246
2043,GE,2014-11-20,24.297435062607
2044,GE,2014-11-19,24.360780330927
2045,GE,2014-11-18,24.442224247338
2046,GE,2014-11-17,24.080251285511
2047,GE,2014-11-14,23.944511424826
2048,GE,2014-11-13,23.908314128643
2049,GE,2014-11-12,23.9988073691
2050,GE,2014-11-11,23.872116832461
2051,GE,2014-11-10,23.953560748872
2052,GE,2014-11-07,23.899264804598
2053,GE,2014-11-06,23.854018184369
2054,GE,2014-11-05,23.365354685904
2055,GE,2014-11-04,23.256762797356
2056,GE,2014-11-03,23.256762797356
2057,GE,2014-10-31,23.356305361858
2058,GE,2014-10-30,23.229614825219
2059,GE,2014-10-29,23.220565501173
2060,GE,2014-10-28,23.419650630178
2061,GE,2014-10-27,23.093874964534
2062,GE,2014-10-24,23.202466853082
2063,GE,2014-10-23,23.021480372168
2064,GE,2014-10-22,22.795247271027
2065,GE,2014-10-21,23.030529696214
2066,GE,2014-10-20,22.650458086296
2067,GE,2014-10-17,22.460422281337
2068,GE,2014-10-16,21.944610810734
2069,GE,2014-10-15,21.971758782871
2070,GE,2014-10-14,21.808870950049
2071,GE,2014-10-13,21.673131089365
2072,GE,2014-10-10,21.962709458826
2073,GE,2014-10-09,22.424224985155
2074,GE,2014-10-08,22.849543215301
2075,GE,2014-10-07,22.451372957292
2076,GE,2014-10-06,22.822395243164
2077,GE,2014-10-03,22.985283075986
2078,GE,2014-10-02,22.731902002707
2079,GE,2014-10-01,22.76809929889
2080,GE,2014-09-30,23.18436820499
2081,GE,2014-09-29,23.003381724077
2082,GE,2014-09-26,23.193417529036
2083,GE,2014-09-25,23.121022936671
2084,GE,2014-09-24,23.464897250406
2085,GE,2014-09-23,23.546341166817
2086,GE,2014-09-22,23.600637111091
2087,GE,2014-09-19,23.79067291605
2088,GE,2014-09-18,23.718278323685
2089,GE,2014-09-17,23.57469434594
2090,GE,2014-09-16,23.520850354286
2091,GE,2014-09-15,23.260604394624
2092,GE,2014-09-12,23.215734401578
2093,GE,2014-09-11,23.350344380714
2094,GE,2014-09-10,23.287526390451
2095,GE,2014-09-09,23.242656397406
2096,GE,2014-09-08,23.404188372368
2097,GE,2014-09-05,23.422136369586
2098,GE,2014-09-04,23.29650038906
2099,GE,2014-09-03,23.287526390451
2100,GE,2014-09-02,23.19778640436
2101,GE,2014-08-29,23.314448386278
2102,GE,2014-08-28,23.341370382105
2103,GE,2014-08-27,23.449058365413
2104,GE,2014-08-26,23.341370382105
2105,GE,2014-08-25,23.511876355677
2106,GE,2014-08-22,23.467006362631
2107,GE,2014-08-21,23.718278323685
2108,GE,2014-08-20,23.655460333421
2109,GE,2014-08-19,23.377266376541
2110,GE,2014-08-18,23.395214373759
2111,GE,2014-08-15,23.009332433571
2112,GE,2014-08-14,23.224708400187
2113,GE,2014-08-13,23.179838407142
2114,GE,2014-08-12,22.982410437743
2115,GE,2014-08-11,23.143942412706
2116,GE,2014-08-08,23.027280430789
2117,GE,2014-08-07,22.883696453044
2118,GE,2014-08-06,22.82985246139
2119,GE,2014-08-05,22.45294451981
2120,GE,2014-08-04,22.677294485036
2121,GE,2014-08-01,22.749086473909
2122,GE,2014-07-31,22.569606501728
2123,GE,2014-07-30,23.009332433571
2124,GE,2014-07-29,22.838826459999
2125,GE,2014-07-28,22.964462440525
2126,GE,2014-07-25,23.143942412706
2127,GE,2014-07-24,23.278552391842
2128,GE,2014-07-23,23.251630396015
2129,GE,2014-07-22,23.350344380714
2130,GE,2014-07-21,23.314448386278
2131,GE,2014-07-18,23.745200319512
2132,GE,2014-07-17,23.879810298647
2133,GE,2014-07-16,24.247744241618
2134,GE,2014-07-15,23.879810298647
2135,GE,2014-07-14,23.924680291692
2136,GE,2014-07-11,23.825966306993
2137,GE,2014-07-10,23.511876355677
2138,GE,2014-07-09,23.619564338985
2139,GE,2014-07-08,23.66443433203
2140,GE,2014-07-07,24.005446279174
2141,GE,2014-07-03,24.104160263873
2142,GE,2014-07-02,23.879810298647
